,index,CUBE NAME,Cube Type,cardID,addedTmsp,added_to_cube_on,details_released_at,details_name,details_full_name,details_artist,details_rarity,details_color_identity,details_colors,details_set,details_cmc,details_parsed_cost,details_type,details_elo,details_popularity,details_cubeCount,details_loyalty,details_power,details_toughness,is_creature,is_land,is_pwer,days_until_added_to_cube
173,173,The 1/1 Cube,Cali Cube Champ,21af9e72-fbaf-460a-a2eb-a09b925ebd9a,1645941590556,2022-02-27 05:59:50.556000+00:00,2008-07-25,Needle Specter,Needle Specter [eve-39],Christopher Moeller,rare,['B'],['B'],eve,3,"['b', 'b', '1']",Creature — Specter,1266.500000000005,0.1944880641954677,270,,1,1,True,False,False,4965
174,174,The 1/1 Cube,Cali Cube Champ,7b66c698-02bd-48ef-a866-5251bdc02c16,1645941590556,2022-02-27 05:59:50.556000+00:00,2003-10-02,Nim Lasher,Nim Lasher [mrd-71],Adam Rex,common,['B'],['B'],mrd,3,"['b', '2']",Creature — Zombie,1074.3999999999944,0.2031319781597107,282,,1,1,True,False,False,6723
175,175,The 1/1 Cube,Cali Cube Champ,68132a28-b33b-48cb-acf8-42245312934e,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-01-19,Tomb Robber,Tomb Robber [rix-87],Xi Zhang,rare,['B'],['B'],rix,3,"['b', '2']",Creature — Human Pirate,1245.399999999985,0.5719389739674124,794,,1,1,True,False,False,1500
176,176,The 1/1 Cube,Cali Cube Champ,2444c7dc-7aa1-4476-8660-19d26607306d,1645941590556,2022-02-27 05:59:50.556000+00:00,2019-05-03,Vizier of the Scorpion,Vizier of the Scorpion [war-111],Zack Stella,uncommon,['B'],['B'],war,3,"['b', '2']",Creature — Zombie Wizard,1244.59999999995,1.0790485932030023,1498,,1,1,True,False,False,1031
177,177,The 1/1 Cube,Cali Cube Champ,5eb43c15-50a9-488f-b0be-84a5e0a6d10b,1682315777419,2023-04-24 05:56:17.419000+00:00,2022-11-18,"Ashnod, Flesh Mechanist","Ashnod, Flesh Mechanist [bro-84]",Howard Lyon,rare,['B'],['B'],bro,1,['b'],Legendary Creature — Human Artificer,1261.2000000000007,0.5899471280595854,819,,1,1,True,False,False,157
178,178,The 1/1 Cube,Cali Cube Champ,040e1039-1943-4c2d-aa98-b7f9519de321,1645941590556,2022-02-27 05:59:50.556000+00:00,2007-10-12,Marsh Flitter,Marsh Flitter [lrw-125],Wayne Reynolds,uncommon,['B'],['B'],lrw,4,"['b', '3']",Creature — Faerie Rogue,1222.5000000000068,1.5407776641263164,2139,,1,1,True,False,False,5252
179,179,The 1/1 Cube,Cali Cube Champ,30b7806f-c28f-40d4-b79e-f5a7725db298,1645941590556,2022-02-27 05:59:50.556000+00:00,2008-10-03,Scavenger Drake,Scavenger Drake [ala-85],Trevor Claxton,uncommon,['B'],['B'],ala,4,"['b', '3']",Creature — Drake,1170.7000000000032,0.42427211041159435,589,,1,1,True,False,False,4895
180,180,The 1/1 Cube,Cali Cube Champ,f7d770b6-7765-4e48-ab31-98a58ff4de66,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-03-08,Undead Warchief,Undead Warchief [fmb1-44],Greg Hildebrandt,rare,['B'],['B'],fmb1,4,"['b', 'b', '2']",Creature — Zombie,1213.3999999999774,1.012778586143806,1406,,1,1,True,False,False,721
181,181,The 1/1 Cube,Cali Cube Champ,b5e81649-9954-424c-89d1-f87d73b66047,1645941590556,2022-02-27 05:59:50.556000+00:00,2017-01-20,Fatal Push,Fatal Push [aer-57],Eric Deschamps,uncommon,['B'],['B'],aer,1,['b'],Instant,1426.5000000003893,15.332142394076037,21285,,,,False,False,False,1864
182,182,The 1/1 Cube,Cali Cube Champ,116ce944-6871-4f51-a889-d9c4a5d7cff2,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-04-27,Cast Down,Cast Down [dom-81],Bastien L. Deharme,uncommon,['B'],['B'],dom,2,"['b', '1']",Instant,1427.1000000001072,10.397187846656966,14434,,,,False,False,False,1402
183,183,The 1/1 Cube,Cali Cube Champ,94b4e4d2-2358-48d2-9a2a-3d17afea28f5,1645941590556,2022-02-27 05:59:50.556000+00:00,2007-10-12,Nameless Inversion,Nameless Inversion [lrw-128],Jeff Miracola,common,['B'],['B'],lrw,2,"['b', '1']",Tribal Instant — Shapeshifter,1302.0000000000068,2.160978491060752,3000,,,,False,False,False,5252
184,184,The 1/1 Cube,Cali Cube Champ,29bf245f-e8e0-4d32-8cd7-06d832609910,1645941590556,2022-02-27 05:59:50.556000+00:00,2006-02-03,Seize the Soul,Seize the Soul [gpt-61],Aleksi Briclot,rare,['B'],['B'],gpt,4,"['b', 'b', '2']",Instant,1342.4999999999977,0.3781712359356317,525,,,,False,False,False,5868
185,185,The 1/1 Cube,Cali Cube Champ,007a5c8c-ed0b-4844-9393-a3d25d4ffa1d,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-09-25,Deadly Alliance,Deadly Alliance [znr-96],Kieran Yanner,common,['B'],['B'],znr,5,"['b', '4']",Instant,1304.1000000000076,0.7793929091092446,1082,,,,False,False,False,520
186,186,The 1/1 Cube,Cali Cube Champ,b2dadff2-883f-4134-a881-be145cdcbd84,1645941590556,2022-02-27 05:59:50.556000+00:00,2014-09-26,Murderous Cut,Murderous Cut [ktk-81],Yohann Schepacz,uncommon,['B'],['B'],ktk,5,"['b', '4']",Instant,1307.799999999798,8.212438592194546,11401,,,,False,False,False,2711
187,187,The 1/1 Cube,Cali Cube Champ,3da58e0d-5877-43c4-b129-993e154b6087,1645941590556,2022-02-27 05:59:50.556000+00:00,2006-10-06,Dark Withering,Dark Withering [tsp-101],Wayne Reynolds,common,['B'],['B'],tsp,6,"['b', 'b', '4']",Instant,1244.8999999999971,1.4255254779364097,1979,,,,False,False,False,5623
188,188,The 1/1 Cube,Cali Cube Champ,1ee98955-4c47-4d45-9377-608dfa755337,1645941590556,2022-02-27 05:59:50.556000+00:00,2021-06-18,Bone Shards,Bone Shards [mh2-76],Tommy Arnold,common,['B'],['B'],mh2,1,['b'],Sorcery,1328.900000001075,7.1341103251552305,9904,,,,False,False,False,254
189,189,The 1/1 Cube,Cali Cube Champ,cb94a02f-4660-45b6-8a39-941b710cf8f3,1645941590556,2022-02-27 05:59:50.556000+00:00,2016-07-22,Collective Brutality,Collective Brutality [emn-85],Johann Bodin,rare,['B'],['B'],emn,2,"['b', '1']",Sorcery,1374.0000000014866,11.01090573811822,15286,,,,False,False,False,2046
190,190,The 1/1 Cube,Cali Cube Champ,33b94db1-ac8c-4667-81d5-408df0f30879,1645941590556,2022-02-27 05:59:50.556000+00:00,2016-04-08,Murderous Compulsion,Murderous Compulsion [soi-126],David Palumbo,common,['B'],['B'],soi,2,"['b', '1']",Sorcery,1259.2999999999925,1.8944578104965928,2630,,,,False,False,False,2151
191,191,The 1/1 Cube,Cali Cube Champ,37e34017-0aeb-4a93-9edf-596bf3597a0e,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-04-24,Call of the Death-Dweller,Call of the Death-Dweller [iko-78],Vincent Proce,uncommon,['B'],['B'],iko,3,"['b', '2']",Sorcery,1267.8999999999141,2.9007534611672163,4027,,,,False,False,False,674
192,192,The 1/1 Cube,Cali Cube Champ,33faa287-2a12-4a94-8d42-77da2b24d86f,1645941590556,2022-02-27 05:59:50.556000+00:00,2021-03-19,Ichor Slick,Ichor Slick [tsr-119],Zoltan Boros & Gabor Szikszai,common,['B'],['B'],tsr,3,"['b', '2']",Sorcery,1267.4999999999611,1.9758546669932144,2743,,,,False,False,False,345
193,193,The 1/1 Cube,Cali Cube Champ,d3593efa-0a05-4061-9f6e-edd0a5ca9a1f,1645941590556,2022-02-27 05:59:50.556000+00:00,2015-07-17,Languish,Languish [ori-105],Jeff Simpson,rare,['B'],['B'],ori,4,"['b', 'b', '2']",Sorcery,1288.899999999637,7.5670263495310675,10505,,,,False,False,False,2417
194,194,The 1/1 Cube,Cali Cube Champ,932649ab-ed5e-405f-986f-855d8a7c8eb2,1645941590556,2022-02-27 05:59:50.556000+00:00,2008-02-01,Noggin Whack,Noggin Whack [mor-70],Alan Pollack,uncommon,['B'],['B'],mor,4,"['b', 'b', '2']",Tribal Sorcery — Rogue,1153.499999999999,0.22906372005243975,318,,,,False,False,False,5140
195,195,The 1/1 Cube,Cali Cube Champ,90ea95d0-9f95-462b-a080-22a5da7b2e97,1645941590556,2022-02-27 05:59:50.556000+00:00,2004-06-04,Cranial Plating,Cranial Plating [5dn-113],Adam Rex,common,['B'],[],5dn,2,['2'],Artifact — Equipment,1347.2999999999506,4.868684540359875,6759,,,,False,False,False,6477
196,196,The 1/1 Cube,Cali Cube Champ,80f88df1-4e1a-4557-bb7a-1ac86641043e,1645941590556,2022-02-27 05:59:50.556000+00:00,2019-12-03,Bitterblossom,Bitterblossom [sld-12],Olena Richards,mythic,['B'],['B'],sld,2,"['b', '1']",Tribal Enchantment — Faerie,1488.5000000003363,12.712316136746718,17648,,,,False,False,False,817
197,197,The 1/1 Cube,Cali Cube Champ,4392fe0a-a15e-46c6-9a3d-8e30e4dab17f,1645941590556,2022-02-27 05:59:50.556000+00:00,2016-09-30,Underhanded Designs,Underhanded Designs [kld-104],Anastasia Ovchinnikova,uncommon,['B'],['B'],kld,2,"['b', '1']",Enchantment,1243.8000000000075,1.0343883710544135,1436,,,,False,False,False,1976
198,198,The 1/1 Cube,Cali Cube Champ,2dd354dd-939e-4b1a-8ed6-fe89a7fd64bf,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-04-24,Bastion of Remembrance,Bastion of Remembrance [iko-73],Volkan Baǵa,uncommon,['B'],['B'],iko,3,"['b', '2']",Enchantment,1318.9999999998452,7.152118479247403,9929,,,,False,False,False,674
199,199,The 1/1 Cube,Cali Cube Champ,7f3423d7-cb81-47bf-b9a6-a279ba6cedf4,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-04-27,Phyrexian Scriptures,Phyrexian Scriptures [dom-100],Joseph Meehan,mythic,['B'],['B'],dom,4,"['b', 'b', '2']",Enchantment — Saga,1244.5000000000377,1.8980594413150274,2635,,,,False,False,False,1402
200,200,The 1/1 Cube,Cali Cube Champ,4ec65b97-d5c0-4609-8a60-3c4daa3e59c1,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-04-24,Blisterspit Gremlin,Blisterspit Gremlin [iko-108],Simon Dominic,common,['R'],['R'],iko,1,['r'],Creature — Gremlin,1163.7000000000348,0.793799432382983,1102,,1,1,True,False,False,674
201,201,The 1/1 Cube,Cali Cube Champ,4ced112a-e775-4f97-97b3-74877e9dce12,1645941590556,2022-02-27 05:59:50.556000+00:00,2021-06-18,Dragon's Rage Channeler,Dragon's Rage Channeler [mh2-121],Martina Fackova,uncommon,['R'],['R'],mh2,1,['r'],Creature — Human Shaman,1390.2000000002904,9.387290565167907,13032,,1,1,True,False,False,254
202,202,The 1/1 Cube,Cali Cube Champ,5e5565de-028c-4799-a9f6-4dcd685639eb,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-01-19,Fanatical Firebrand,Fanatical Firebrand [rix-101],Wayne Reynolds,common,['R'],['R'],rix,1,['r'],Creature — Goblin Pirate,1262.900000000126,5.331133937446876,7401,,1,1,True,False,False,1500
203,203,The 1/1 Cube,Cali Cube Champ,c52d66db-5570-48a1-99cf-e0417517747b,1645941590556,2022-02-27 05:59:50.556000+00:00,2019-10-04,Fervent Champion,Fervent Champion [eld-124],Steve Argyle,rare,['R'],['R'],eld,1,['r'],Creature — Human Knight,1279.499999999856,3.113249679454857,4322,,1,1,True,False,False,877
204,204,The 1/1 Cube,Cali Cube Champ,ca657846-f352-4ac4-b2b3-d0ced6607163,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-09-25,Fireblade Charger,Fireblade Charger [znr-139],Lie Setiawan,uncommon,['R'],['R'],znr,1,['r'],Creature — Goblin Warrior,1221.399999999897,2.323051877890309,3225,,1,1,True,False,False,520
205,205,The 1/1 Cube,Cali Cube Champ,707d396d-950b-4ab8-9db2-f40c8f7db062,1645941590556,2022-02-27 05:59:50.556000+00:00,2010-04-23,Goblin Arsonist,Goblin Arsonist [roe-147],Wayne Reynolds,common,['R'],['R'],roe,1,['r'],Creature — Goblin Shaman,1202.9000000000153,2.02123521530549,2806,,1,1,True,False,False,4328
206,206,The 1/1 Cube,Cali Cube Champ,90b3b56c-5236-4319-b17e-5f71143a7906,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-10-05,Goblin Banneret,Goblin Banneret [grn-102],Viktor Titov,uncommon,['R'],['R'],grn,1,['r'],Creature — Goblin Soldier,1213.1999999999182,3.881117369945111,5388,,1,1,True,False,False,1241
207,207,The 1/1 Cube,Cali Cube Champ,0ad8738e-ea8e-4e26-be20-5e99e141222e,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-03-08,Goblin Bushwhacker,Goblin Bushwhacker [fmb1-52],Mark Tedin,common,['R'],['R'],fmb1,1,['r'],Creature — Goblin Warrior,1195.899999999932,5.617103424430582,7798,,1,1,True,False,False,721
208,208,The 1/1 Cube,Cali Cube Champ,6f65af25-8007-415d-a3fa-7736f6118284,1645941590556,2022-02-27 05:59:50.556000+00:00,2010-10-01,Goblin Gaveleer,Goblin Gaveleer [som-92],Svetlin Velinov,common,['R'],['R'],som,1,['r'],Creature — Goblin Warrior,1187.599999999988,1.3181968795470589,1830,,1,1,True,False,False,4167
209,209,The 1/1 Cube,Cali Cube Champ,5d33a5b7-797b-4079-8d62-edd124c0fb5a,1645941590556,2022-02-27 05:59:50.556000+00:00,2022-02-18,Rabbit Battery,Rabbit Battery [neo-157],Justyna Dura,uncommon,['R'],['R'],neo,1,['r'],Artifact Creature — Equipment Rabbit,1296.9000000001934,5.003385532969329,6946,,1,1,True,False,False,9
210,210,The 1/1 Cube,Cali Cube Champ,bb701a84-24bd-41ed-9f06-25c8338902a5,1645941590556,2022-02-27 05:59:50.556000+00:00,2019-07-12,Scorch Spitter,Scorch Spitter [m20-159],Johan Grenier,common,['R'],['R'],m20,1,['r'],Creature — Elemental Lizard,1235.4999999999884,1.719418552720672,2387,,1,1,True,False,False,961
211,211,The 1/1 Cube,Cali Cube Champ,9f955164-ddb8-484c-a063-967621abce87,1645941590556,2022-02-27 05:59:50.556000+00:00,2006-02-03,Scorched Rusalka,Scorched Rusalka [gpt-74],Luca Zontini,uncommon,['R'],['R'],gpt,1,['r'],Creature — Spirit,1216.7999999999588,1.778485298142999,2469,,1,1,True,False,False,5868
212,212,The 1/1 Cube,Cali Cube Champ,37a00f95-d563-4d51-a5f2-af139261921a,1645941590556,2022-02-27 05:59:50.556000+00:00,2022-02-18,Simian Sling,Simian Sling [neo-163],Nicholas Elias,common,['R'],['R'],neo,1,['r'],Artifact Creature — Equipment Monkey,1229.1999999999891,1.2396813277051848,1721,,1,1,True,False,False,9
213,213,The 1/1 Cube,Cali Cube Champ,8d4f3fa3-ba1f-48dc-a56b-738936f1bf86,1645941590556,2022-02-27 05:59:50.556000+00:00,2020-01-24,Blood Aspirant,Blood Aspirant [thb-128],Tyler Walpole,uncommon,['R'],['R'],thb,2,"['r', '1']",Creature — Satyr Berserker,1189.5000000000234,2.295679483670206,3187,,1,1,True,False,False,765
214,214,The 1/1 Cube,Cali Cube Champ,6322a389-44cc-4a3d-bd39-93c156640f8e,1645941590556,2022-02-27 05:59:50.556000+00:00,2008-05-02,Bloodmark Mentor,Bloodmark Mentor [shm-83],Dave Allsop,uncommon,['R'],['R'],shm,2,"['r', '1']",Creature — Goblin Warrior,1219.2000000000205,0.47757624652442626,663,,1,1,True,False,False,5049
215,215,The 1/1 Cube,Cali Cube Champ,460fa161-362f-406d-9149-d412bc51836c,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-04-27,Champion of the Flame,Champion of the Flame [dom-116],Wayne Reynolds,uncommon,['R'],['R'],dom,2,"['r', '1']",Creature — Human Warrior,1209.6999999999287,2.8481696512180714,3954,,1,1,True,False,False,1402
216,216,The 1/1 Cube,Cali Cube Champ,d4732342-71a4-4079-b549-f4454945273a,1645941590556,2022-02-27 05:59:50.556000+00:00,2007-10-12,Fire-Belly Changeling,Fire-Belly Changeling [lrw-164],Randy Gallegos,common,['R'],['R'],lrw,2,"['r', '1']",Creature — Shapeshifter,1223.000000000036,0.5460072320746834,758,,1,1,True,False,False,5252
217,217,The 1/1 Cube,Cali Cube Champ,90cef94d-d941-4e08-afec-a116626b74fb,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-07-13,Goblin Instigator,Goblin Instigator [m19-142],Filip Burburan,common,['R'],['R'],m19,2,"['r', '1']",Creature — Goblin Rogue,1271.8000000000347,4.328439917594687,6009,,1,1,True,False,False,1325
218,218,The 1/1 Cube,Cali Cube Champ,9d20833a-ebdf-4daa-8220-ea95758d41b5,1645941590556,2022-02-27 05:59:50.556000+00:00,2022-02-18,Lizard Blades,Lizard Blades [neo-468],Jason Kang,rare,['R'],['R'],neo,2,"['r', '1']",Artifact Creature — Equipment Lizard,1284.1000000001818,2.886346937893478,4007,,1,1,True,False,False,9
219,219,The 1/1 Cube,Cali Cube Champ,8b9e0bdb-b615-447a-b80d-d7244c25c56e,1645941590556,2022-02-27 05:59:50.556000+00:00,2006-10-06,Mogg War Marshal,Mogg War Marshal [tsp-170],Wayne England,common,['R'],['R'],tsp,2,"['r', '1']",Creature — Goblin Warrior,1252.7000000000398,8.626626136314524,11976,,1,1,True,False,False,5623
220,220,The 1/1 Cube,Cali Cube Champ,d8c9c111-fbc7-44e1-94bd-1ca164370623,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-10-05,Runaway Steam-Kin,Runaway Steam-Kin [grn-115],Jason Felix,rare,['R'],['R'],grn,2,"['r', '1']",Creature — Elemental,1250.9999999997685,6.594586028553729,9155,,1,1,True,False,False,1241
221,221,The 1/1 Cube,Cali Cube Champ,7fc6a735-cbf5-4af2-b15c-7ced82f0d9da,1645941590556,2022-02-27 05:59:50.556000+00:00,2014-02-07,Satyr Firedancer,Satyr Firedancer [bng-108],Chris Rahn,rare,['R'],['R'],bng,2,"['r', '1']",Enchantment Creature — Satyr,1210.5999999999897,0.7404952962701511,1028,,1,1,True,False,False,2942
222,222,The 1/1 Cube,Cali Cube Champ,2b107726-3a44-4b0f-86ef-4dbbf4473e7e,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-01-19,Tilonalli's Summoner,Tilonalli's Summoner [rix-121],Lius Lasahido,rare,['R'],['R'],rix,2,"['r', '1']",Creature — Human Shaman,1253.4999999999923,1.0408713065275956,1445,,1,1,True,False,False,1500
223,223,The 1/1 Cube,Cali Cube Champ,98637219-40d8-414c-939d-e2c90b909725,1645941590556,2022-02-27 05:59:50.556000+00:00,2009-10-02,Warren Instigator,Warren Instigator [zen-154],Andrew Robinson,mythic,['R'],['R'],zen,2,"['r', 'r']",Creature — Goblin Berserker,1240.199999999981,0.6425309380087304,892,,1,1,True,False,False,4531
224,224,The 1/1 Cube,Cali Cube Champ,dafea45d-be00-428d-a127-70e6a14efe3f,1645941590556,2022-02-27 05:59:50.556000+00:00,1999-10-04,Arms Dealer,Arms Dealer [mmq-172],Luca Zontini,uncommon,['R'],['R'],mmq,3,"['r', '2']",Creature — Goblin Rogue,1201.8000000000125,0.6223618054254967,864,,1,1,True,False,False,8182
225,225,The 1/1 Cube,Cali Cube Champ,b3f073d7-f60a-44c1-aec9-cf42bbdb3153,1645941590556,2022-02-27 05:59:50.556000+00:00,2019-01-25,Clamor Shaman,Clamor Shaman [rna-96],Tomasz Jedruszek,uncommon,['R'],['R'],rna,3,"['r', '2']",Creature — Goblin Shaman,1225.799999999979,1.073285983893507,1490,,1,1,True,False,False,1129
226,226,The 1/1 Cube,Cali Cube Champ,2092e6db-1196-43bf-b7c9-07498fa7ca90,1645941590556,2022-02-27 05:59:50.556000+00:00,2019-06-14,Goblin Matron,Goblin Matron [mh1-129],Jesper Ejsing,uncommon,['R'],['R'],mh1,3,"['r', '2']",Creature — Goblin,1282.599999999929,2.652961260858917,3683,,1,1,True,False,False,989
227,227,The 1/1 Cube,Cali Cube Champ,ce0dbf20-bb76-4f4b-960f-68bbb99bde33,1645941590556,2022-02-27 05:59:50.556000+00:00,2021-06-18,Imperial Recruiter,Imperial Recruiter [mh2-314],Howard Lyon,mythic,['R'],['R'],mh2,3,"['r', '2']",Creature — Human Advisor,1322.1000000000063,8.799504415599383,12216,,1,1,True,False,False,254
228,228,The 1/1 Cube,Cali Cube Champ,50575eab-6c23-4f63-9667-458416c5caa5,1645941590556,2022-02-27 05:59:50.556000+00:00,2007-10-12,Mudbutton Torchrunner,Mudbutton Torchrunner [lrw-185],Steve Ellis,common,['R'],['R'],lrw,3,"['r', '2']",Creature — Goblin Warrior,1250.7000000000007,0.6663017014103987,925,,1,1,True,False,False,5252
229,229,The 1/1 Cube,Cali Cube Champ,d4f26025-8777-41a2-a871-ea8d1af164ae,1645941590556,2022-02-27 05:59:50.556000+00:00,2008-10-03,Rockslide Elemental,Rockslide Elemental [ala-112],Joshua Hagler,uncommon,['R'],['R'],ala,3,"['r', '2']",Creature — Elemental,1134.9000000000017,0.3889761283909354,540,,1,1,True,False,False,4895
230,230,The 1/1 Cube,Cali Cube Champ,9ccd4374-5339-4529-99f3-f7dcc939e874,1681002892575,2023-04-09 01:14:52.575000+00:00,2008-05-02,Emberstrike Duo,Emberstrike Duo [shm-185],Aleksi Briclot,common,"['B', 'R']","['B', 'R']",shm,2,"['b-r', '1']",Creature — Elemental Warrior Shaman,1154.8999999999908,0.2557157881088557,355,,1,1,True,False,False,5455
231,231,The 1/1 Cube,Cali Cube Champ,bc4c0d5b-6424-44bd-8445-833e01bb6af4,1645941590556,2022-02-27 05:59:50.556000+00:00,2018-06-08,Tuktuk the Explorer,Tuktuk the Explorer [cm2-124],Volkan Baǵa,rare,['R'],['R'],cm2,3,"['r', '2']",Legendary Creature — Goblin,1297.799999999951,1.3016293777822598,1807,,1,1,True,False,False,1360
232,232,The 1/1 Cube,Cali Cube Champ,dccbe031-1547-4fa5-ba9a-caa1b1f5eb5d,1645941590557,2022-02-27 05:59:50.557000+00:00,2019-07-12,Scampering Scorcher,Scampering Scorcher [m20-158],Zoltan Boros,uncommon,['R'],['R'],m20,4,"['r', '3']",Creature — Elemental,1231.5999999999945,0.9609151023583479,1334,,1,1,True,False,False,961
233,233,The 1/1 Cube,Cali Cube Champ,2cabfcfe-012e-4cab-bba2-24052eac0946,1645941590557,2022-02-27 05:59:50.557000+00:00,2019-07-12,"Chandra, Acolyte of Flame","Chandra, Acolyte of Flame [m20-126]",Anna Steinbauer,rare,['R'],['R'],m20,3,"['r', 'r', '1']",Legendary Planeswalker — Chandra,1294.3000000006077,5.191390661691614,7207,4,,,False,False,True,961
234,234,The 1/1 Cube,Cali Cube Champ,7f9a24dc-8bc3-4528-8780-57fb108fdfbf,1645941590557,2022-02-27 05:59:50.557000+00:00,2019-05-03,"Tibalt, Rakish Instigator","Tibalt, Rakish Instigator [war-146]",Chase Stone,uncommon,['R'],['R'],war,3,"['r', '2']",Legendary Planeswalker — Tibalt,1212.400000000096,3.6347658219641854,5046,5,,,False,False,True,1031
235,235,The 1/1 Cube,Cali Cube Champ,2dc16614-5cf8-444d-a5ae-cac25018af68,1645941590557,2022-02-27 05:59:50.557000+00:00,2009-10-02,Burst Lightning,Burst Lightning [zen-119],Vance Kovacs,common,['R'],['R'],zen,1,['r'],Instant,1389.500000002067,14.613977208880181,20288,,,,False,False,False,4531
236,236,The 1/1 Cube,Cali Cube Champ,84319dfb-eaf7-4b98-8c4f-30f5e779591b,1645941590557,2022-02-27 05:59:50.557000+00:00,2017-07-14,Abrade,Abrade [hou-83],Jonas De Ro,uncommon,['R'],['R'],hou,2,"['r', '1']",Instant,1381.8000000023333,24.043767017705616,33379,,,,False,False,False,1689
237,237,The 1/1 Cube,Cali Cube Champ,a0174556-9f9b-4756-84ca-d14a5a60720c,1645941590557,2022-02-27 05:59:50.557000+00:00,2020-04-24,Blitz of the Thunder-Raptor,Blitz of the Thunder-Raptor [iko-109],Zack Stella,uncommon,['R'],['R'],iko,2,"['r', '1']",Instant,1223.8999999999555,0.8175701957846513,1135,,,,False,False,False,674
238,238,The 1/1 Cube,Cali Cube Champ,d3f2aa2c-deec-4927-a2d6-f5dce5967e26,1645941590557,2022-02-27 05:59:50.557000+00:00,2018-04-27,Run Amok,Run Amok [dom-140],Svetlin Velinov,common,['R'],['R'],dom,2,"['r', '1']",Instant,1219.000000000027,1.5026003774509098,2086,,,,False,False,False,1402
239,239,The 1/1 Cube,Cali Cube Champ,2e807edb-838d-44fe-a37e-fb864d59beaa,1645941590557,2022-02-27 05:59:50.557000+00:00,2020-01-24,Thrill of Possibility,Thrill of Possibility [thb-159],Izzy,common,['R'],['R'],thb,2,"['r', '1']",Instant,1228.2999999999097,11.907711811908433,16531,,,,False,False,False,765
240,240,The 1/1 Cube,Cali Cube Champ,b0e02737-0193-46e4-a506-cec86a44dc99,1682315871227,2023-04-24 05:57:51.227000+00:00,2023-04-21,Akki Scrapchomper,Akki Scrapchomper [mom-130],Wisnu Tan,common,['R'],['R'],mom,1,['r'],Creature — Phyrexian Goblin,1169.4999999999989,0.12893838329995821,179,,1,1,True,False,False,3
